ID,Name,Description,Eligibility,Deadline,Link,Link2,Type,,Subject,Degree,LstCountry,Country
3602,Government of Ireland Postgraduate Scholarship Programme 2020,"Applications are open for the Government of Ireland Postgraduate Scholarship Programme 2020. The programme provides outstanding students with the opportunity to direct their own research at the early-career stage, working with a supervisor, in their chosen area of interest. The Government of Ireland Postgraduate Scholarship Programme is highly competitive, with an average success rate of 18% over the past five years. Successful applicants who become scholars under the programme are recognised as demonstrating world-class potential as future research leaders and in the quality of their ideas. The Government of Ireland Postgraduate Scholarship Programme is unique in the Irish research landscape and complements other channels for funded postgraduate education in the Irish eco-system. Among its features are:",Fully Funded,10/31/2019,https://opportunitydesk.org/wp-content/uploads/2019/07/brooke-cagle-g1Kr4Ozfoac-unsplash.jpg,https://irishresearch.smartsimple.ie/s_Login.jsp,"Fellowships, Scholarships",,"Engineering and Technology, Humanities and Social Sciences",Doctorate,All,Europe
3603,"Institute of International Education’s Scholar Rescue Fund (IIE-SRF) Fellowship for Threathened Scholars 2019/2020 (up to US$25,000)","Applications are open for the Institute of International Education’s Scholar Rescue Fund (IIE-SRF) Fellowship 2019/2020. The IIE-SRF is the only global program that arranges and funds fellowships for threatened and displaced scholars at partnering higher education institutions worldwide. These year-long fellowships support temporary academic positions at institutions of higher learning anywhere in the world where IIE-SRF fellows can continue their work in safety. In most cases, IIE-SRF fellows are eligible to apply for a second and final year of fellowship support.",Fully Funded,9/30/2019,https://opportunitydesk.org/wp-content/uploads/2019/06/Institute-of-International-Education’s-Scholar-Rescue-Fund-IIE-SRF-Fellowships-for-Threatened-Scholars-2019-2020.jpg,http://scholarrescuefund.org/sites/default/files/assets/global_application_coversheet_2017.doc,"Fellowships, Scholarships",,All,Doctorate,All,Online
3604,Nigerian Conservation Foundation Chief S.L. Edu Research Grant 2019/2020,Applications are open for the Nigerian Conservation Foundation Chief S.L Edu Research Grant 2019/2020. The Nigerian Conservation Foundation (NCF) with support from Chevron Nigeria Limited (CNL) offers research grants to Nigerians wishing to undertake research work in fields related to nature conservation and sustainable livelihood. The grant shall be to support a PhD programme. This year’s theme is “Human-Wildlife Conflict”. The NCF has a vision of a Nigeria where people prosper while living in harmony with nature. This vision is what drives the following NCF mission statements:,,11/30/2019,https://opportunitydesk.org/wp-content/uploads/2018/09/Nigerian-Conservation-Foundation-Chief-S.L-Edu-Research-Grant-2018-2019.jpg,https://ncfnigeria.org/component/rsform/form/3-chief-s-l-edu-research-grant,"Fellowships, Scholarships",,Life Sciences and Medicine,Masters,West Africa,West Africa
3605,University of Oxford Oppenheimer Fund Academic Exchanges 2019/2020,"Applications are invited for the University of Oxford Oppenheimer Fund Academic Exchanges 2019/2020. The Exchange Fund is for senior members of the Oxford University who wish either to visit one or more universities in South Africa or to senior members of South African universities who wish to visit Oxford. Applications for one month visits will be considered, but applications for visits of over one month where a source of co-funding or additional funding has already been secured or identified will be prioritised.",Partially Funded,10/31/2019,https://opportunitydesk.org/wp-content/uploads/2019/09/University-of-Oxford-Oppenheimer-Fund-Academic-Exchanges-2019-2020.jpg,https://www.ox.ac.uk/about/international-oxford/resources-staff-and-students/oppenheimer-fund-scholarships?wssl=1&fbclid=IwAR0lL6ugAZZsm6A_wrj5xZgtH8zhExjYIVHI3EGxYmkwRAnKrN_hiDG7J3c#,"Fellowships, Scholarships",,All,All,"Europe, South Africa","Europe, South Africa"
3607,Positive Youths Africa (PYA) Purpose Scholarship 2019/2020 for Refugees and IDPs in Cameroon,"Applications are open for the Positive Youths Africa (PYA) Purpose Scholarship 2019/2020. The Scholarships are targeted at mentally traumatized refugees and IDPs living in Cameroon, especially those who have been orphaned. Through this scholarship scheme, they hope to offer educational and psychological support to refugees and IDPs between the ages of 13 to 19, helping them transform pain to PURPOSE. Besides offering a fully funded educational opportunity to study at any public secondary school or state university of their choice, the purpose scholarship will be complimented by the #Aforgiveness project which aims to provide psychological support by helping the mentally traumatized targets heal through mindfulness and release through art notably poetry and storytelling. The scholarship would run for a maximum of 3 years until the student graduates and shall be available to students in the following levels of education: Junior Secondary School students, Senior Secondary School students and Undergraduate studies.",,10/10/2019,https://opportunitydesk.org/wp-content/uploads/2019/09/Positive-Youths-Africa-PYA-Purpose-Scholarship-2019-2020.jpg,http://www.positiveyouthsafrica.org/apply-for-positive-youths-africapyas-purpose-scholarship-fully-funded/,"Fellowships, Scholarships",,All,All,All,Onine
3609,Gates Cambridge Scholarship Programme 2020 to study in the United Kingdom (Fully-funded),"Applications for the Gates Cambridge Scholarship Programme 2020 to study in the United Kingdom are now open. The scholarships are awarded to outstanding applicants from countries outside the United Kingdom to pursue a full-time postgraduate degree in any subject available at the University of Cambridge. The aim of the Gate Cambridge programme is to build a global network of future leaders committed to improving the lives of others. The Gates Cambridge Scholarship programme was established in October 2000 by a donation of US$210m from the Bill and Melinda Gates Foundation to the University of Cambridge; this is the largest ever single donation to a UK university. For 2020 entry, Gates Cambridge will offer 80 full-cost scholarships to outstanding applicants from countries outside the UK to pursue a full-time postgraduate degree in any subject available at the University of Cambridge. Approximately two-thirds of these awards will be offered to PhD students, with approximately 25 awards available in the US round and 55 available in the International round.",Fully Funded,10/9/2019,https://opportunitydesk.org/wp-content/uploads/2017/09/Gates-Cambridge-Scholarship-Programme-2018.jpg,https://www.gatescambridge.org/apply/application-materials,"Fellowships, Scholarships",,All,All,All,United KIngdom
3610,"Adobe Research Fellowship Program 2020 for Graduate Students (Up to $10,000 award)","Applications are open for the Adobe Research Fellowship 2020. The Adobe Research Fellowship recognizes outstanding graduate students anywhere in the world carrying out exceptional research in areas of computer science important to Adobe. This year, they will be awarding fellowships to graduate students working in the areas of computer graphics, computer vision, human-computer interaction, machine learning, visualization, audio, natural language processing, and programming languages. At Adobe Research they create innovative technologies for their software products to better serve consumers, creative professionals, developers, and enterprises. They bring together the smartest, most driven people they can find, and they allow them the freedom to nurture their intellectual curiosity, while providing them with the necessary resources, support and freedom to shape their ideas into tangible results.",Partially Funded,9/27/2019,https://opportunitydesk.org/wp-content/uploads/2019/09/Adobe-Research-Fellowship-Program-2020.png,https://adoberesearch.ctlprojects.com/fellowship/fellowship-faq/,"Fellowships, Scholarships",,All,Doctorate,All,Online
3611,"Microsoft PhD Scholarship Programme in Europe, Middle East and Africa (EMEA) 2020","Applications are open for the Microsoft PhD Scholarship Programme in Europe, Middle East and Africa (EMEA) 2020. Microsoft scholarships consist of an annual bursary up to a maximum of three years for PhD supervisors and students to do collaborative research projects with Microsoft Research Cambridge. Each year, PhD supervisors from academic institutions in EMEA are invited to submit their proposals for collaborative research projects with Microsoft Research Cambridge. Applications are then peer reviewed and a number of projects selected for funding. PhD students are appointed to the selected projects and begin their research in the following academic year under the supervision of their academic supervisor, with co-supervision from a researcher at Microsoft Research Cambridge. The Microsoft Research PhD Scholarship Programme in EMEA (Europe, Middle East, Africa) was launched in 2004 and has so far supported more than 200 PhD students from more than 18 countries and 51 institutions. Some of the Scholars may also be offered—at the sole discretion of Microsoft Research—an internship in one of the Microsoft Research laboratories. Internships involve working on a project alongside and as part of a team of Microsoft researchers. Scholars are paid during their internship—in addition to their scholarship bursary.",Partially Funded,9/21/2019,https://opportunitydesk.org/wp-content/uploads/2018/09/Microsoft-PhD-Scholarship-Programme-in-Europe-Africa-Middle-East-EMEA-2019.jpg,https://www.microsoft.com/en-us/research/academic-program/phd-scholarship-europe-middle-east-africa/,"Fellowships, Scholarships",,All,Doctorate,"Europe, Africa","Europe, Africa"
3612,WAAW Foundation STEM Scholarships for Female Students 2019/2020,"Applications are open for the WAAW Foundation STEM Scholarships for Female Students 2019/2020. The WAAW Foundation’s annual scholarship initiative is aimed at supporting need based African female STEM-focused college education. WAAW Foundation scholarships are awarded to students who demonstrate need and prove their status as full time students in a STEM related course in an African University. Recipients will be required to start a STEM Outreach Chapter at their university. WAAW (Working to Advance Science and Technology Education for African Women) Foundation is an international non-profit organization founded in 2007. Headquartered in Lagos Nigeria with an operational office in Wylie, Texas. Their mission is to increase the pipeline of African women entering into Science and Technology fields and ensure they are engaged in Technology Innovation and Entrepreneurship to benefit Africa.",Partially Funded,11/15/2019,https://opportunitydesk.org/wp-content/uploads/2018/09/WAAW-Foundation-STEM-Scholarships-2018-2019.jpg,https://forms.gle/FFF6ADag5R9ayJd18,"Fellowships, Scholarships",,All,All,Africa,Africa
3613,UNU-WIDER Visiting PhD Fellowship Programme 2019/2020 (Funding available),"Applications are open for the UNU-WIDER Visiting PhD Fellowship Programme 2019/2020. The Visiting PhD Fellowship Programme gives registered doctoral students the opportunity to utilize the resources and facilities at UNU-WIDER for their PhD dissertation or thesis research on developing economies, and to work with their researchers in areas of mutual interest. Visiting PhD fellows typically spend three consecutive months at UNU-WIDER before returning to their home institution. During their time in Helsinki, fellows prepare one or more research papers and present a seminar on their research findings. They may also have the opportunity to publish their research in the WIDER Working Paper Series.",Partially Funded,9/30/2019,https://opportunitydesk.org/wp-content/uploads/2019/05/UNU-WIDER-Visiting-PhD-Fellowship-Programme-2019-2020.png,https://www2.wider.unu.edu/crm/content/application-form-visiting-phd-fellowship-programme-20190901,"Fellowships, Scholarships",,Humanities and social sciences,Doctorate,All,Europe
3614,Google AI Faculty Research Awards 2019/2020 for Research in Computer Science and Engineering,"Applications are invited for the Google AI Faculty Research Awards 2019/2020. The Faculty Research Awards Program, sometimes referred to as the Research Awards Program, supports academic research in computer science, engineering, and related fields. Through the program, Google funds world-class research at top universities, facilitate interaction between Google and academia, and support projects whose output will be made openly available to the research community. Awards are structured as unrestricted gifts to universities and are designed to support roughly the cost of one graduate student for one year of work. At Google, they are committed to developing new technologies to help their users find and use information. While they do significant in-house research and engineering, they also maintain strong ties with academic institutions worldwide pursuing innovative research in core areas relevant to our products and services. As part of that vision, the Google Faculty Research Awards Program aims to recognize and support world-class, permanent faculty pursuing cutting-edge research in areas of mutual interest.",Partially Funded,9/30/2019,https://opportunitydesk.org/wp-content/uploads/2019/09/Google-AI-Faculty-Research-Awards-2018.png,https://ai.google/research/outreach/faq/?category=advice,"Fellowships, Scholarships",,"Engineering and Technology, Humanities and Social Sciences",Doctorate,All,USA
3619,Canon Foundation-Kyoto University Japan-Africa Exchange Program 2019 (Funding available),"Applications are invited for the Canon Foundation-Kyoto University Japan-Africa Exchange Program 2019. Based on the Memorandum of Understanding concluded between the Canon Foundation in Europe (CFE) and Kyoto University (KU), the Canon Foundation-Kyoto University Japan-Africa Exchange Program started in 2018. The program offers fellowships to highly qualified researchers in fields of research related to African Studies. The program is intended to support fellows from KU who want to do research in Africa, and for scholars from Kyoto University’s partner institutes in Africa who want to do research in Kyoto. The fellowships are for a minimum period of three months up to maximum of one year between April 1, 2020 and March 31, 2021.",Partially Funded,10/31/2019,https://opportunitydesk.org/wp-content/uploads/2019/07/Canon-Foundation-Kyoto-University-Japan-Africa-Exchange-Program-2019.jpg,http://www.africaunit.kyoto-u.ac.jp/en/news/20180922_1078/,"Fellowships, Scholarships",,Humanities and social sciences,Masters,"Africa, Japan",Africa
3620,"ARNTD/USAID African Researchers’ Small Grants Program 2019 (Up to $25,000)","The African Research Network for Neglected Tropical Diseases (ARNTD) with support from the U.S. Agency for International Development (USAID) and UK aid from the UK government, through the Coalition for Operational Research on Neglected Tropical Diseases (COR-NTD), is seeking proposals for both operational and social science research on ‘’Emerging Challenges facing NTD program implementation in Africa.’’ This third edition of the Small Grants Program (SGP III) is to support African researchers in both early and mid/late career to undertake operational research aligned with the goals established in the London Declaration on Neglected Tropical Diseases. SGP III is comprised of two small grant funding tracks:",Partially Funded,9/30/2019,https://opportunitydesk.org/wp-content/uploads/2019/08/ARNTD-USAID-African-Researchers’-Small-Grants-Program-SGP-III-2019.jpg,https://docs.google.com/forms/d/e/1FAIpQLSeavcMeQN8-vAkZUD0l5QXhx9FybempWP_QQFfZpTzVF-Fw0Q/viewform,"Fellowships, Scholarships",,LIfe Sciences and Medicine,Doctorate,Africa,USA
3621,"Climate, Food and Farming – Global Research Alliance Development Scholarship (CLIFF-GRADS) Program 2019","Applications are open for the Climate, Food and Farming – Global Research Alliance Development Scholarship (CLIFF-GRADS) Program 2019. The CLIFF-GRADS program invites applications for short-term (4-6 month) scientific training and research on the measurement and management of greenhouse gas emissions and carbon storage in agricultural systems. Students from developing countries who are currently enrolled in PhD research related to agricultural greenhouse gas quantification or mitigation are eligible to apply. Research will be conducted in association with CCAFS and GRA scientists’ projects. Applications are requested on either of two themes:",Partially Funded,9/30/2019,https://opportunitydesk.org/wp-content/uploads/2019/08/CLIFF-GRADS-Program-2019.jpg,https://www.surveymonkey.com/r/BB58VRC,"Fellowships, Scholarships",,Natural Sciences,Doctorate,All,Online
3623,YSEALI Professional Fellows Program 2020 for Emerging Leaders (Fully-funded to the US),"Applications are open for the YSEALI Professional Fellows Program 2020 for Emerging Leaders. The Program provides emerging leaders the opportunity to spend five weeks in the United States, including four weeks working directly with American counterparts in individually tailored work placements with relevant private and/or public sector organizations. During these placements, Fellows build their practical expertise, leadership skills, and professional networks. The YSEALI Professional Fellows Program offers exchange opportunities under the following themes:",Fully Funded,11/1/2019,https://opportunitydesk.org/wp-content/uploads/2019/09/YSEALI-Professional-Fellows-Program-2020-for-Emerging-Leaders.jpg,http://www.umt.edu/mansfield/internationalprograms/yseali-civic-engagement/default.php,Fellowships,,Humanities and Social Sciences,Masters,"Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar, Philippines, Singapore, Thailand, Timor-Leste and Vietnam",U.S.A.
3624,Facebook Accelerator London Programme 2019 for Innovative Startups,"Applications are open for the Facebook Accelerator London Programme 2019 for Innovative Startups. At LDN_LAB, they run a 12 week programme to support talented startups who are building technology to create impact at scale. They are looking for companies that are harnessing the power of technology to have a transformative impact on the world. They welcome startups across all impact themes and particularly favour those working to improve digital connectivity barriers. They will have special provisions in place for connectivity startups that are not based in the UK. LDN_LAB is a dedicated space for startups, located in Facebook’s London Rathbone office. They leverage the knowledge and experience within Facebook to support the most impactful technology startups across the UK, Europe, Africa, and the Middle East. For this programme they are especially interested in those on a mission to expand digital connectivity around the globe.",,10/18/2019,https://opportunitydesk.org/wp-content/uploads/2019/09/Facebook-Accelerator-London-Programme-2019.jpg,https://facebookacceleratorlondon.splashthat.com/#rsvp,Fellowships,,Engineering and Technology,All,"United Kingdom, Europe, Middle East, Africa",United Kingdom
3625,Awaji Youth Federation (AYF) Fellowship 2020 for Professionals and Aspiring Leaders across the world,"Applications for the 2020 Awaji Youth Federation (AYF) Fellowship are open. Awaji Youth Federation (AYF) is an initiative of the Pasona Group Inc, an international community of young innovators based on Awaji Island, Japan. The main focus is regional revitalization of the island, cultural creation, and entrepreneurship. They seeking next generation leaders with the passion to challenge themselves to join the Awaji Youth Federation as Fellows in this unique global community and take advantage of this once in a lifetime opportunity. Every year, AYF invites promising professionals and aspiring leaders across the world to establish a creative, innovative community within the framework of international Fellowship. AYF Fellowship is aimed at providing a platform and conducive environment for them to utilize their unique experience and skills to address global and regional problems through learning and collaboration. At the beginning of the program each fellow decides what their mission will be and how they will work both individually and collectively over the course of 12 months before realizing the outcome on Awaji Island.",,11/15/2019,https://opportunitydesk.org/wp-content/uploads/2019/09/Awaji-Youth-Federation-AYF-Fellowship-2020.jpg,https://bit.ly/AYF2020,Fellowships,,Humanities and Social Sciences,Bachelors,All,Japan
3626,IBM PhD Fellowship Award Program 2020 (Stipend available),"Applications are open for the IBM PhD Fellowship Award Program 2020. Strong collaboration with faculty, students and universities is vital to IBM. The IBM PhD Fellowship Program advances this collaboration by recognizing and supporting exceptional PhD students who want to make their mark in promising and disruptive technologies. Focus areas include the following topics of particular interest: Since the creation of the IBM PhD Fellowship Program in 1951, they have supported thousands of PhD students – with more than 700 students supported over the past 10 years alone.",Partially Funded,10/24/2019,https://opportunitydesk.org/wp-content/uploads/2019/06/IBM-Digital-Nation-Africa-Internship-2019.jpg,https://ur-awards-prod.mybluemix.net/?_ga=2.32184958.1757465081.1569500985-2117173883.1569500985,Fellowships,,Engineering and Technology,Masters,All,U.S.A.
3627,GIZ-SAIS Investment Readiness Programme 2019/2020 for African Agritech and Food start-ups,Have you successfully developed innovative digital solutions for the agricultural and food sector with a positive impact on income generation? Are you still looking for company development support to scale your business and increase your impact? Apply for the GIZ-SAIS Investment Readiness Programme 2019/2020. The GIZ-SAIS Investment Readiness Programme for African Agritech and Food start-ups provides tailor-made company development measures aimed at improving your investment readiness and gaining access to investment and business opportunities.,,10/28/2019,https://opportunitydesk.org/wp-content/uploads/2019/09/GIZ-SAIS-Investment-Readiness-Programme-2019-2020-for-African-Agritech-and-Food-start-ups.jpg,https://vc4a.com/giz/giz-sais-investment-readiness-programme/application/,Fellowships,,"Engineering and Technology, Management, Natural Sciences",All,Africa,Kenya
3629,CDC Public Health Informatics Fellowship Program (PHIFP) 2020,"Applications are open for the CDC Public Health Informatics Fellowship Program (PHIFP) 2020. The Public Health Informatics Fellowship Program (PHIFP) provides on-the-job training for professionals to apply expertise in information science, computer science, and information technology to address current and future informatics needs. While working in CDC programs to enhance the agency’s informatics workforce, fellows help state and local health departments and international public health agencies solve complex public health informatics challenges.",Partially Funded,11/4/2019,https://opportunitydesk.org/wp-content/uploads/2019/09/CDC-Public-Health-Informatics-Fellowship-Program-PHIFP-2020.png,https://www.cdc.gov/phifp/application/index.html,Fellowships,,"Engineering and Technology, Life sciences",Doctorate,All,U.S.A.
3630,"Africa Young Entrepreneur Support (YES) Program 2020 for Young Social Entrepreneurs (Up to $15,000 in Funding)","Are you an early stage social entrepreneur looking to unlock your potential and create impact? The Africa YES 2020 funded program is just for you! The Africa Young Entrepreneur Support (YES) Program is a 6-month funded intensive entrepreneurship, leadership and business training that provides early stage social entrepreneurs of under the age of 30 years, with the resources they need to discover opportunities, unlock their potential and create impact in their local communities. The program seeks to identify, inspire and empower 25 young social entrepreneurs to recognize opportunities, explore innovative approaches, mobilize resources, manage risks, and build viable social enterprises. The program will also invest a minimum total of $15000 in grant funding to top fellows during the program. The Africa YES 2020 program will run from November 2, 2019 to March 28, 2020 (every Saturday 9.00 am – 4.00 pm) in-person in Nairobi.",Partially Funded,10/13/2019,https://opportunitydesk.org/wp-content/uploads/2019/09/Africa-Young-Entrepreneur-Support-YES-Program-2020.jpg,https://forms.gle/ngtdUWMMXUdDMGir9,Fellowships,,Humanities and Social Sciences,All,All,Kenya
3631,UNU-WIDER SA-TIED Young Scholars Programme 2019/2020,"Applications are open for the UNU-WIDER SA-TIED Young Scholars Programme 2019/2020. The Young Scholars programme supports the research careers of promising current and future Master’s-level university students based in South Africa. You are expected to submit a research proposal as a part of your application based on your Master’s thesis research or an independent research project. Your proposal is expected to align thematically with at least one of the SA-TIED work streams. If accepted to the programme, you will work with top academics and policy officials in your field to develop and complete an original research project. During the course of the programme, you will build a lasting network with local and international experts and officials and your work will become a part of the SA-TIED programme’s body of research on important, policy-relevant topics in inclusive economic development. Finally, your work will be published as a SA-TIED Young Scholars Working Paper, making an important contribution to your growing portfolio. As you complete your studies, SA-TIED will facilitate your ongoing dialogue with other students, academics, and government officials in South Africa and will provide exposure to the breadth and depth of public sector research and analytical work which is ongoing within government.",,9/27/2019,https://opportunitydesk.org/wp-content/uploads/2019/09/UNU-WIDER-SA-TIED-Young-Scholars-Programme-2019-2020.jpg,https://www2.wider.unu.edu/crm/content/young-scholars-programme-towards-inclusive-economic-development,Fellowships,,All,Bachelors,South Africa,South Africa
3633,OSCE Parliamentary Assembly Research Assistant Fellowship Programme 2019/2020,"Applications are open for the OSCE Parliamentary Assembly Research Assistant Fellowship Programme 2019/2020. The Programme is open to graduate students and recent graduates of political science, law, international relations or other related fields from OSCE participating States and Partners for Co-operation. Research Assistants develop their knowledge of international politico-military, economic and environmental, and human rights affairs and build their professional skills in areas connected to the work of the Parliamentary Assembly.",,10/1/2019,https://opportunitydesk.org/wp-content/uploads/2019/09/OSCE-Parliamentary-Assembly-Research-Assistant-Fellowship-Programme-2019-2020.jpg,https://www.oscepa.org/documents/all-documents/international-secretariat/research-fellowship/199-application-form,Fellowships,,Humanities and Social Sciences,Masters,AlbaniaAndorraArmeniaAustriaAzerbaijanBelarusBelgiumBosnia and HerzegovinaBulgariaCanadaCroatiaCyprusCzech RepublicDenmarkEstoniaFinlandFranceGeorgiaGermanyGreeceHoly SeeHungaryIcelandIrelandItalyKazakhstanKyrgyzstanLatviaLiechtensteinLithuaniaLuxembourgMaltaMoldovaMonacoMongoliaMontenegroNetherlandsNorth MacedoniaNorwayPolandPortugalRomaniaRussian FederationSan MarinoSerbiaSlovakiaSloveniaSpainSwedenSwitzerlandTajikistanTurkeyTurkmenistanUkraineUnited KingdomUnited StatesUzbekistan,Online
3634,"Andrew W. Mellon Postdoctoral Fellowship 2020-2021 in the Humanities at the University of Pennsylvania (Stipend of $57,900)","Applications are open for the Andrew W. Mellon Postdoctoral Fellowship 2020-2021 in the Humanities. The Wolf Humanities Center awards five (5) one-year Andrew W. Mellon Postdoctoral Fellowships each academic year to junior scholars in the humanities who are no more than five years out of their doctorate. Preference will be given to candidates not yet in tenure track positions, whose proposals are interdisciplinary, who have not previously enjoyed use of the resources of the University of Pennsylvania, and who would particularly benefit from and contribute to Penn’s intellectual life. The programs of the Wolf Humanities Center are conceived through yearly topics that invite broad interdisciplinary collaboration. For the 2020-2021 academic year, the topic will be CHOICE.",Partially Funded,10/15/2019,https://opportunitydesk.org/wp-content/uploads/2019/09/Andrew-W.-Mellon-Postdoctoral-Fellowship-2020-2021-in-the-Humanities.png,https://apply.interfolio.com/59368%20%20,Fellowships,,Humanities and Social Sciences,Doctorate,All,USA
3956,ASEM-DUO Fellowship Programme 2019-20, ASEM-DUO Fellowship Programme has supported exchanges of professors and students in tertiary education field between Asia and Europe under the ASEM domain. Current ASEM Partners are eligible for ASEM-DUO Fellowship Programme. the programmes are  2019 DUO-Korea Fellowship ProgrammeDUO-Singapore Fellowship Programme2020 DUO-Thailand Fellowship Programme2020 DUO-India Fellowship Programme(Students)2019 DUO-Sweden Fellowship Programme2019 DUO-Belgium/Flanders Fellowship Programme2019 DUO-Belgium/Wallonia-Brussels Fellowship Programme,,0000-00-00,https://static.youthop.com/uploads/2019/09/asem-duo-fellowship-programme-2019-20.png,https://www.youthop.com/link?u=http%3A%2F%2Fwww.asemduo.org%2F02_programs%2Fprograms_01.php,Fellowships,,All,School,"Singapore, South Korea, India, Thailand, Sweden, Belgium","South Korea, India,Thailand,Singapore, Sweden, Belgium"
3957,World Youth Forum 2019 in Egypt (Fully Funded),"Applications are now open for the World Youth Forum 2019 in Egypt!World Youth Forum is a platform built by promising youth. It sends a message of peace, prosperity, harmony, and progress to the entire world. It engages youth from around the globe in an enriching set-up, allowing them to exchange views and recommend initiatives to decision-makers and influential figures. The forum is a chance for you to engage with top policymakers, network with promising youth from the region and the world that are determined to make our world a better place for everyone.",,11/10/2019,https://static.youthop.com/uploads/2019/09/world-youth-forum-2019_youth-opportunities.jpg,https://www.youthop.com/link?u=https%3A%2F%2Fwyfegypt.com%2F,Conferences,,All,All,All,Egypt
3958,Commonwealth Master’s Scholarships 2020 in UK (Fully Funded),"Commonwealth is accepting applications for Commonwealth Master’s Scholarships 2019 in UK. The Commonwealth Master’s Scholarships are for candidates from low and middle income Commonwealth countries, to undertake full-time taught Master’s study at a UK university.",Fully Funded,10/30/2019,https://static.youthop.com/uploads/2019/08/fully-funded-commonwealth-masters-scholarships-2019-in-uk.jpeg,https://www.youthop.com/link?u=http%3A%2F%2Fcscuk.dfid.gov.uk%2Fapply%2Fmasters-scholarships%2F%23linkage4,"Scholarships, Admissions",,All,Bachelors,Commonwealh Nations,United Kingdom
3959,Commonwealth PhD Scholarships 2020 in UK,"Commonwealth is accepting applications for the Commonwealth PhD Scholarships 2020 in UK. The Commonwealth PhD Scholarships are for candidates from least developed countries and fragile states in the Commonwealth, for full-time doctoral study at a UK university.",Fully Funded,10/30/2019,https://static.youthop.com/uploads/2019/08/fully-funded-commonwealth-phd-scholarships-2019-in-uk.jpeg,https://www.youthop.com/link?u=http%3A%2F%2Fcscuk.dfid.gov.uk%2Fapply%2Fphd-scholarships-least-developed-countries-and-fragile-states%2F%23linkage4,"Admissions, Scholarships",,All,Masters,"Bangladesh, Cameroon, The Gambia, Kenya, Kiribati, Lesotho, Malawi, Mozambique, Nigeria, Pakistan, Rwanda, Sierra Leone, Solomon Islands, Tanzania, Tuvalu, Uganda, Vanuatu, Zambia.",United Kingdom
3960,2020 Commonwealth Youth Awards for Excellence in Development,Nominations are open for the 2020 Commonwealth Youth Awards which will see winners awarded a cash grant to scale-up development work benefiting their communities. The awards are being delivered in partnership with the Commonwealth Youth Council and the Commonwealth Youth Networks.,,10/31/2019,https://static.youthop.com/uploads/2019/09/2020-commonwealth-youth-awards-for-excellence-in-development.jpg,https://www.youthop.com/link?u=http%3A%2F%2Fthecommonwealth.org%2Fmedia%2Fevent%2F2020-commonwealth-youth-awards-excellence-development,Awards,,All,All,"Antigua and Barbuda, Australia, Bahamas, Bangladesh, Barbados, Belize, Botswana, Brunei, Cameroon, Canada, Cyprus, Dominica, Fiji, Gambia, Ghana, Grenada, Guyana, India, Jamaica, Kenya, Kiribati, Lesotho, Malawi, Malaysia, Malta, Mauritius, Mozambique, Namibia, Nauru, New Zealand, Nigeria, Pakistan, Papua New Guinea, Rwanda, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Samoa, Seychelles, Sierra Leone, Singapore, The Solomon Islands, South Africa, Sri Lanka, Swaziland, Tanzania, Tonga, Trinidad and Tobago, Tuvalu, Uganda, The United Kingdom, Vanuatu, Zambia.",United Kingdom
3961,PAVE Student Design Competition 2019 in USA,"This annual international competition is only open to college-level students involved in retail planning, design, visual merchandising, and branding programs.This year’s challenge Bank of America invites applicants to create the ideal university on-campus free standing pop-up banking experience for students during the beginning stages of their financial journey. Please check the official link for more details. Apply now!",,11/7/2019,https://static.youthop.com/uploads/2019/07/pave-student-design-competition-2019-in-usa.png,https://www.youthop.com/link?u=http%3A%2F%2Fpaveglobal.org%2FCompetitions.aspx%3Ftypeid%3D26,Competitions,,All,School,All,USA
3962,iF Social Impact Prize 2019 – Online Competition,"A new initiative – the iF SOCIAL IMPACT PRIZE – aims to publish and support projects that contribute to our society. Participation in this competition is free of cost. The best projects will be honored with a total prize money of EUR 50,000. The categories of the projects are mainly the Sustainable Development Goals (SDGs) by the United Nations.",,11/20/2019,https://static.youthop.com/uploads/2019/07/if-social-impact-prize-2019-–-online-competition.png,https://www.youthop.com/link?u=https%3A%2F%2Fifworlddesignguide.com%2Fsocial-prize%2Fif-social-impact-prize%3Ffbclid%3DIwAR1TryAj3Q9VYUY3JfnOIHHIU5RZ7tSz4ZDLM_vGj1bOqUUgjpailbK4DZ4,Competitions,,All,All,All,Online
3963,Conrad Challenge 2019-2020,"The Conrad Challenge is an annual, multi-phase innovation and entrepreneurship competition that encourages young adults to participate in designing the future. Each year, teams of 2-5 students, ages 13-18, from around the world create products and/or services to address some of the most pressing global and local challenges.",,11/1/2019,https://static.youthop.com/uploads/2019/08/conrad-challenge-2019-2020.png,https://www.youthop.com/link?u=https%3A%2F%2Fwww.conradchallenge.org%2F,Competitions,,All,All,All,USA
3964,NetMission.Asia 2020 – Internet Governance Academy for Youth,"The NetMission Academy offers motivated individuals the chance to further their understanding of Internet Governance issues. The NetMission Academy is a series of online sessions designed to equip youth with the knowledge and discussion skills to participate in Internet policymaking. The sessions will include one orientation webinar, followed by 7 training workshops",,11/3/2019,https://static.youthop.com/uploads/2019/08/netmission.asia-2020.png,https://www.youthop.com/link?u=http%3A%2F%2Fwww.netmission.asia%2Fjoin-now%2F,Workshops,,All,School,All,Online
